,rgi_id
1379,RGI2000-v7.0-G-03-03029
1380,RGI2000-v7.0-G-03-03030
1381,RGI2000-v7.0-G-03-03031
1382,RGI2000-v7.0-G-03-03033
1383,RGI2000-v7.0-G-03-03034
1384,RGI2000-v7.0-G-03-03035
1385,RGI2000-v7.0-G-03-03036
1386,RGI2000-v7.0-G-03-03037
1387,RGI2000-v7.0-G-03-03038
1388,RGI2000-v7.0-G-03-03039
1389,RGI2000-v7.0-G-03-03040
1390,RGI2000-v7.0-G-03-03041
1391,RGI2000-v7.0-G-03-03042
1392,RGI2000-v7.0-G-03-03043
1393,RGI2000-v7.0-G-03-03044
1394,RGI2000-v7.0-G-03-03045
1395,RGI2000-v7.0-G-03-03046
1396,RGI2000-v7.0-G-03-03047
1397,RGI2000-v7.0-G-03-03051
1398,RGI2000-v7.0-G-03-03052
1399,RGI2000-v7.0-G-03-03053
1400,RGI2000-v7.0-G-03-03054
1401,RGI2000-v7.0-G-03-03055
1402,RGI2000-v7.0-G-03-03058
1403,RGI2000-v7.0-G-03-03059
1404,RGI2000-v7.0-G-03-03063
1405,RGI2000-v7.0-G-03-03064
1406,RGI2000-v7.0-G-03-03067
1407,RGI2000-v7.0-G-03-03068
1408,RGI2000-v7.0-G-03-03070
1409,RGI2000-v7.0-G-03-03071
1410,RGI2000-v7.0-G-03-03072
1411,RGI2000-v7.0-G-03-03074
1412,RGI2000-v7.0-G-03-03075
1413,RGI2000-v7.0-G-03-03076
1414,RGI2000-v7.0-G-03-03077
1415,RGI2000-v7.0-G-03-03078
1416,RGI2000-v7.0-G-03-03079
1417,RGI2000-v7.0-G-03-03080
1418,RGI2000-v7.0-G-03-03081
1419,RGI2000-v7.0-G-03-03082
1420,RGI2000-v7.0-G-03-03083
1421,RGI2000-v7.0-G-03-03084
1422,RGI2000-v7.0-G-03-03085
1423,RGI2000-v7.0-G-03-03086
1424,RGI2000-v7.0-G-03-03087
1425,RGI2000-v7.0-G-03-03088
1426,RGI2000-v7.0-G-03-03090
1427,RGI2000-v7.0-G-03-03091
1428,RGI2000-v7.0-G-03-03092
1429,RGI2000-v7.0-G-03-03095
1430,RGI2000-v7.0-G-03-03096
1431,RGI2000-v7.0-G-03-03099
1432,RGI2000-v7.0-G-03-03101
1433,RGI2000-v7.0-G-03-03103
1434,RGI2000-v7.0-G-03-03106
1435,RGI2000-v7.0-G-03-03107
1436,RGI2000-v7.0-G-03-03108
1437,RGI2000-v7.0-G-03-03109
1438,RGI2000-v7.0-G-03-03110
1439,RGI2000-v7.0-G-03-03111
1440,RGI2000-v7.0-G-03-03112
1441,RGI2000-v7.0-G-03-03113
1442,RGI2000-v7.0-G-03-03114
1443,RGI2000-v7.0-G-03-03115
1444,RGI2000-v7.0-G-03-03116
1445,RGI2000-v7.0-G-03-03117
1446,RGI2000-v7.0-G-03-03118
1447,RGI2000-v7.0-G-03-03119
1448,RGI2000-v7.0-G-03-03120
1449,RGI2000-v7.0-G-03-03124
1450,RGI2000-v7.0-G-03-03126
1451,RGI2000-v7.0-G-03-03127
1452,RGI2000-v7.0-G-03-03128
1453,RGI2000-v7.0-G-03-03129
1454,RGI2000-v7.0-G-03-03130
1455,RGI2000-v7.0-G-03-03131
1456,RGI2000-v7.0-G-03-03134
1457,RGI2000-v7.0-G-03-03135
1458,RGI2000-v7.0-G-03-03136
1459,RGI2000-v7.0-G-03-03138
1460,RGI2000-v7.0-G-03-03139
1461,RGI2000-v7.0-G-03-03140
1462,RGI2000-v7.0-G-03-03141
1463,RGI2000-v7.0-G-03-03142
1464,RGI2000-v7.0-G-03-03143
1465,RGI2000-v7.0-G-03-03144
1466,RGI2000-v7.0-G-03-03145
1467,RGI2000-v7.0-G-03-03147
1468,RGI2000-v7.0-G-03-03148
1469,RGI2000-v7.0-G-03-03149
1470,RGI2000-v7.0-G-03-03150
1471,RGI2000-v7.0-G-03-03151
1472,RGI2000-v7.0-G-03-03152
1473,RGI2000-v7.0-G-03-03153
1474,RGI2000-v7.0-G-03-03154
1475,RGI2000-v7.0-G-03-03155
1476,RGI2000-v7.0-G-03-03156
1477,RGI2000-v7.0-G-03-03157
1478,RGI2000-v7.0-G-03-03159
1479,RGI2000-v7.0-G-03-03160
1480,RGI2000-v7.0-G-03-03162
1481,RGI2000-v7.0-G-03-03164
1482,RGI2000-v7.0-G-03-03165
1483,RGI2000-v7.0-G-03-03167
1484,RGI2000-v7.0-G-03-03168
1485,RGI2000-v7.0-G-03-03169
1486,RGI2000-v7.0-G-03-03171
1487,RGI2000-v7.0-G-03-03172
1488,RGI2000-v7.0-G-03-03175
1489,RGI2000-v7.0-G-03-03176
1490,RGI2000-v7.0-G-03-03177
1491,RGI2000-v7.0-G-03-03181
1492,RGI2000-v7.0-G-03-03182
1493,RGI2000-v7.0-G-03-03183
1494,RGI2000-v7.0-G-03-03185
1495,RGI2000-v7.0-G-03-03186
1496,RGI2000-v7.0-G-03-03191
1497,RGI2000-v7.0-G-03-03194
1498,RGI2000-v7.0-G-03-03195
1499,RGI2000-v7.0-G-03-03197
1500,RGI2000-v7.0-G-03-03202
1501,RGI2000-v7.0-G-03-03203
1502,RGI2000-v7.0-G-03-03207
1503,RGI2000-v7.0-G-03-03209
1504,RGI2000-v7.0-G-03-03211
1505,RGI2000-v7.0-G-03-03212
1506,RGI2000-v7.0-G-03-03214
1507,RGI2000-v7.0-G-03-03216
1508,RGI2000-v7.0-G-03-03218
1509,RGI2000-v7.0-G-03-03221
1510,RGI2000-v7.0-G-03-03222
1511,RGI2000-v7.0-G-03-03226
1512,RGI2000-v7.0-G-03-03227
1513,RGI2000-v7.0-G-03-03228
1514,RGI2000-v7.0-G-03-03235
1515,RGI2000-v7.0-G-03-03236
1516,RGI2000-v7.0-G-03-03237
1517,RGI2000-v7.0-G-03-03238
1518,RGI2000-v7.0-G-03-03239
1519,RGI2000-v7.0-G-03-03241
1520,RGI2000-v7.0-G-03-03242
1521,RGI2000-v7.0-G-03-03243
1522,RGI2000-v7.0-G-03-03246
1523,RGI2000-v7.0-G-03-03247
1524,RGI2000-v7.0-G-03-03248
1525,RGI2000-v7.0-G-03-03250
1526,RGI2000-v7.0-G-03-03251
1527,RGI2000-v7.0-G-03-03256
1528,RGI2000-v7.0-G-03-03258
1529,RGI2000-v7.0-G-03-03264
1530,RGI2000-v7.0-G-03-03265
1531,RGI2000-v7.0-G-03-03266
1532,RGI2000-v7.0-G-03-03267
1533,RGI2000-v7.0-G-03-03268
1534,RGI2000-v7.0-G-03-03269
1535,RGI2000-v7.0-G-03-03272
1536,RGI2000-v7.0-G-03-03273
1537,RGI2000-v7.0-G-03-03274
1538,RGI2000-v7.0-G-03-03275
1539,RGI2000-v7.0-G-03-03279
1540,RGI2000-v7.0-G-03-03280
1541,RGI2000-v7.0-G-03-03285
1542,RGI2000-v7.0-G-03-03286
1543,RGI2000-v7.0-G-03-03287
1544,RGI2000-v7.0-G-03-03288
1545,RGI2000-v7.0-G-03-03289
1546,RGI2000-v7.0-G-03-03290
1547,RGI2000-v7.0-G-03-03291
1548,RGI2000-v7.0-G-03-03294
1549,RGI2000-v7.0-G-03-03295
1550,RGI2000-v7.0-G-03-03296
1551,RGI2000-v7.0-G-03-03297
1552,RGI2000-v7.0-G-03-03298
1553,RGI2000-v7.0-G-03-03299
1554,RGI2000-v7.0-G-03-03300
1555,RGI2000-v7.0-G-03-03301
1556,RGI2000-v7.0-G-03-03302
1557,RGI2000-v7.0-G-03-03303
1558,RGI2000-v7.0-G-03-03304
1559,RGI2000-v7.0-G-03-03306
1560,RGI2000-v7.0-G-03-03307
1561,RGI2000-v7.0-G-03-03308
1562,RGI2000-v7.0-G-03-03309
1563,RGI2000-v7.0-G-03-03310
1564,RGI2000-v7.0-G-03-03311
1565,RGI2000-v7.0-G-03-03312
1566,RGI2000-v7.0-G-03-03313
1567,RGI2000-v7.0-G-03-03314
1568,RGI2000-v7.0-G-03-03316
1569,RGI2000-v7.0-G-03-03317
1570,RGI2000-v7.0-G-03-03318
1571,RGI2000-v7.0-G-03-03319
1572,RGI2000-v7.0-G-03-03320
1573,RGI2000-v7.0-G-03-03321
1574,RGI2000-v7.0-G-03-03322
1575,RGI2000-v7.0-G-03-03323
1576,RGI2000-v7.0-G-03-03324
1577,RGI2000-v7.0-G-03-03327
1578,RGI2000-v7.0-G-03-03328
1579,RGI2000-v7.0-G-03-03329
1580,RGI2000-v7.0-G-03-03330
1581,RGI2000-v7.0-G-03-03332
1582,RGI2000-v7.0-G-03-03336
1583,RGI2000-v7.0-G-03-03337
1584,RGI2000-v7.0-G-03-03340
1585,RGI2000-v7.0-G-03-03341
1586,RGI2000-v7.0-G-03-03342
1587,RGI2000-v7.0-G-03-03343
1588,RGI2000-v7.0-G-03-03344
1589,RGI2000-v7.0-G-03-03345
1590,RGI2000-v7.0-G-03-03346
1591,RGI2000-v7.0-G-03-03348
1592,RGI2000-v7.0-G-03-03353
1593,RGI2000-v7.0-G-03-03354
1594,RGI2000-v7.0-G-03-03355
1595,RGI2000-v7.0-G-03-03356
1596,RGI2000-v7.0-G-03-03357
1597,RGI2000-v7.0-G-03-03358
1598,RGI2000-v7.0-G-03-03360
1599,RGI2000-v7.0-G-03-03363
1600,RGI2000-v7.0-G-03-03364
1601,RGI2000-v7.0-G-03-03367
1602,RGI2000-v7.0-G-03-03368
1603,RGI2000-v7.0-G-03-03370
1604,RGI2000-v7.0-G-03-03371
1605,RGI2000-v7.0-G-03-03372
1606,RGI2000-v7.0-G-03-03374
1607,RGI2000-v7.0-G-03-03375
1608,RGI2000-v7.0-G-03-03376
1609,RGI2000-v7.0-G-03-03377
1610,RGI2000-v7.0-G-03-03378
1611,RGI2000-v7.0-G-03-03379
1612,RGI2000-v7.0-G-03-03381
1613,RGI2000-v7.0-G-03-03382
1614,RGI2000-v7.0-G-03-03383
1615,RGI2000-v7.0-G-03-03384
1616,RGI2000-v7.0-G-03-03386
1617,RGI2000-v7.0-G-03-03388
1618,RGI2000-v7.0-G-03-03391
1619,RGI2000-v7.0-G-03-03395
1620,RGI2000-v7.0-G-03-03396
1621,RGI2000-v7.0-G-03-03397
1622,RGI2000-v7.0-G-03-03398
1623,RGI2000-v7.0-G-03-03399
1624,RGI2000-v7.0-G-03-03400
1625,RGI2000-v7.0-G-03-03401
1626,RGI2000-v7.0-G-03-03402
1627,RGI2000-v7.0-G-03-03403
1628,RGI2000-v7.0-G-03-03404
1629,RGI2000-v7.0-G-03-03405
1630,RGI2000-v7.0-G-03-03406
1631,RGI2000-v7.0-G-03-03407
1632,RGI2000-v7.0-G-03-03408
1633,RGI2000-v7.0-G-03-03409
1634,RGI2000-v7.0-G-03-03410
1635,RGI2000-v7.0-G-03-03411
1636,RGI2000-v7.0-G-03-03412
1637,RGI2000-v7.0-G-03-03413
1638,RGI2000-v7.0-G-03-03414
1639,RGI2000-v7.0-G-03-03415
1640,RGI2000-v7.0-G-03-03418
1641,RGI2000-v7.0-G-03-03421
1642,RGI2000-v7.0-G-03-03422
1643,RGI2000-v7.0-G-03-03424
1644,RGI2000-v7.0-G-03-03425
1645,RGI2000-v7.0-G-03-03426
1646,RGI2000-v7.0-G-03-03428
1647,RGI2000-v7.0-G-03-03431
1648,RGI2000-v7.0-G-03-03432
1649,RGI2000-v7.0-G-03-03436
1650,RGI2000-v7.0-G-03-03438
1651,RGI2000-v7.0-G-03-03452
1652,RGI2000-v7.0-G-03-03453
1653,RGI2000-v7.0-G-03-03454
1654,RGI2000-v7.0-G-03-03473
1655,RGI2000-v7.0-G-03-03475
1656,RGI2000-v7.0-G-03-03476
1657,RGI2000-v7.0-G-03-03477
1658,RGI2000-v7.0-G-03-03478
1659,RGI2000-v7.0-G-03-03479
1660,RGI2000-v7.0-G-03-03482
1661,RGI2000-v7.0-G-03-03484
1662,RGI2000-v7.0-G-03-03485
1663,RGI2000-v7.0-G-03-03486
1664,RGI2000-v7.0-G-03-03487
1665,RGI2000-v7.0-G-03-03489
1666,RGI2000-v7.0-G-03-03490
1667,RGI2000-v7.0-G-03-03491
1668,RGI2000-v7.0-G-03-03492
1669,RGI2000-v7.0-G-03-03493
1670,RGI2000-v7.0-G-03-03494
1671,RGI2000-v7.0-G-03-03495
1672,RGI2000-v7.0-G-03-03496
1673,RGI2000-v7.0-G-03-03498
1674,RGI2000-v7.0-G-03-03510
1675,RGI2000-v7.0-G-03-03511
1676,RGI2000-v7.0-G-03-03512
1677,RGI2000-v7.0-G-03-03513
1678,RGI2000-v7.0-G-03-03514
1679,RGI2000-v7.0-G-03-03516
1680,RGI2000-v7.0-G-03-03517
1681,RGI2000-v7.0-G-03-03521
1682,RGI2000-v7.0-G-03-03524
1683,RGI2000-v7.0-G-03-03525
1684,RGI2000-v7.0-G-03-03527
1685,RGI2000-v7.0-G-03-03528
1686,RGI2000-v7.0-G-03-03531
1687,RGI2000-v7.0-G-03-03534
1688,RGI2000-v7.0-G-03-03535
1689,RGI2000-v7.0-G-03-03536
1690,RGI2000-v7.0-G-03-03539
1691,RGI2000-v7.0-G-03-03541
1692,RGI2000-v7.0-G-03-03542
1693,RGI2000-v7.0-G-03-03560
1694,RGI2000-v7.0-G-03-03568
1695,RGI2000-v7.0-G-03-03570
1696,RGI2000-v7.0-G-03-03571
1697,RGI2000-v7.0-G-03-03572
1698,RGI2000-v7.0-G-03-03575
1699,RGI2000-v7.0-G-03-03576
1700,RGI2000-v7.0-G-03-03577
1701,RGI2000-v7.0-G-03-03580
1702,RGI2000-v7.0-G-03-03582
1703,RGI2000-v7.0-G-03-03584
1704,RGI2000-v7.0-G-03-03586
1705,RGI2000-v7.0-G-03-03587
1706,RGI2000-v7.0-G-03-03589
1707,RGI2000-v7.0-G-03-03596
1708,RGI2000-v7.0-G-03-03598
1709,RGI2000-v7.0-G-03-03601
1710,RGI2000-v7.0-G-03-03602
1711,RGI2000-v7.0-G-03-03603
1712,RGI2000-v7.0-G-03-03607
1713,RGI2000-v7.0-G-03-03608
1714,RGI2000-v7.0-G-03-03609
1715,RGI2000-v7.0-G-03-03611
1716,RGI2000-v7.0-G-03-03612
1717,RGI2000-v7.0-G-03-03613
1718,RGI2000-v7.0-G-03-03614
1719,RGI2000-v7.0-G-03-03616
1720,RGI2000-v7.0-G-03-03617
1721,RGI2000-v7.0-G-03-03618
1722,RGI2000-v7.0-G-03-03619
1723,RGI2000-v7.0-G-03-03620
1724,RGI2000-v7.0-G-03-03621
1725,RGI2000-v7.0-G-03-03622
1726,RGI2000-v7.0-G-03-03623
1727,RGI2000-v7.0-G-03-03624
1728,RGI2000-v7.0-G-03-03631
1729,RGI2000-v7.0-G-03-03633
1730,RGI2000-v7.0-G-03-03635
1731,RGI2000-v7.0-G-03-03636
1732,RGI2000-v7.0-G-03-03638
1733,RGI2000-v7.0-G-03-03639
1734,RGI2000-v7.0-G-03-03640
1735,RGI2000-v7.0-G-03-03641
1736,RGI2000-v7.0-G-03-03642
1737,RGI2000-v7.0-G-03-03643
1738,RGI2000-v7.0-G-03-03644
1739,RGI2000-v7.0-G-03-03645
1740,RGI2000-v7.0-G-03-03646
1741,RGI2000-v7.0-G-03-03647
1742,RGI2000-v7.0-G-03-03648
1743,RGI2000-v7.0-G-03-03649
1744,RGI2000-v7.0-G-03-03650
1745,RGI2000-v7.0-G-03-03651
1746,RGI2000-v7.0-G-03-03652
1747,RGI2000-v7.0-G-03-03653
1748,RGI2000-v7.0-G-03-03654
1749,RGI2000-v7.0-G-03-03655
1750,RGI2000-v7.0-G-03-03656
1751,RGI2000-v7.0-G-03-03658
1752,RGI2000-v7.0-G-03-03659
1753,RGI2000-v7.0-G-03-03663
1754,RGI2000-v7.0-G-03-03666
1755,RGI2000-v7.0-G-03-03669
1756,RGI2000-v7.0-G-03-03671
1757,RGI2000-v7.0-G-03-03672
1758,RGI2000-v7.0-G-03-03673
1759,RGI2000-v7.0-G-03-03676
1760,RGI2000-v7.0-G-03-03677
1761,RGI2000-v7.0-G-03-03680
1762,RGI2000-v7.0-G-03-03681
1763,RGI2000-v7.0-G-03-03684
1764,RGI2000-v7.0-G-03-03685
1765,RGI2000-v7.0-G-03-03686
1766,RGI2000-v7.0-G-03-03687
1767,RGI2000-v7.0-G-03-03688
1768,RGI2000-v7.0-G-03-03689
1769,RGI2000-v7.0-G-03-03692
1770,RGI2000-v7.0-G-03-03694
1771,RGI2000-v7.0-G-03-03695
1772,RGI2000-v7.0-G-03-03696
1773,RGI2000-v7.0-G-03-03697
1774,RGI2000-v7.0-G-03-03702
1775,RGI2000-v7.0-G-03-03703
1776,RGI2000-v7.0-G-03-03709
1777,RGI2000-v7.0-G-03-03714
1778,RGI2000-v7.0-G-03-03715
1779,RGI2000-v7.0-G-03-03717
1780,RGI2000-v7.0-G-03-03718
1781,RGI2000-v7.0-G-03-03721
1782,RGI2000-v7.0-G-03-03725
1783,RGI2000-v7.0-G-03-03726
1784,RGI2000-v7.0-G-03-03727
1785,RGI2000-v7.0-G-03-03728
1786,RGI2000-v7.0-G-03-03729
1787,RGI2000-v7.0-G-03-03730
1788,RGI2000-v7.0-G-03-03731
1789,RGI2000-v7.0-G-03-03732
1790,RGI2000-v7.0-G-03-03734
1791,RGI2000-v7.0-G-03-03735
1792,RGI2000-v7.0-G-03-03736
1793,RGI2000-v7.0-G-03-03737
1794,RGI2000-v7.0-G-03-03738
1795,RGI2000-v7.0-G-03-03739
1796,RGI2000-v7.0-G-03-03740
1797,RGI2000-v7.0-G-03-03741
1798,RGI2000-v7.0-G-03-03742
1799,RGI2000-v7.0-G-03-03743
1800,RGI2000-v7.0-G-03-03747
1801,RGI2000-v7.0-G-03-03748
1802,RGI2000-v7.0-G-03-03749
1803,RGI2000-v7.0-G-03-03750
1804,RGI2000-v7.0-G-03-03751
1805,RGI2000-v7.0-G-03-03752
1806,RGI2000-v7.0-G-03-03753
1807,RGI2000-v7.0-G-03-03754
1808,RGI2000-v7.0-G-03-03755
1809,RGI2000-v7.0-G-03-03756
1810,RGI2000-v7.0-G-03-03757
1811,RGI2000-v7.0-G-03-03758
1812,RGI2000-v7.0-G-03-03759
1813,RGI2000-v7.0-G-03-03760
1814,RGI2000-v7.0-G-03-03761
1815,RGI2000-v7.0-G-03-03762
1816,RGI2000-v7.0-G-03-03763
1817,RGI2000-v7.0-G-03-03764
1818,RGI2000-v7.0-G-03-03765
1819,RGI2000-v7.0-G-03-03766
1820,RGI2000-v7.0-G-03-03768
1821,RGI2000-v7.0-G-03-03769
1822,RGI2000-v7.0-G-03-03770
1823,RGI2000-v7.0-G-03-03771
1824,RGI2000-v7.0-G-03-03772
1825,RGI2000-v7.0-G-03-03773
1826,RGI2000-v7.0-G-03-03774
1827,RGI2000-v7.0-G-03-03775
1828,RGI2000-v7.0-G-03-03776
1829,RGI2000-v7.0-G-03-03777
1830,RGI2000-v7.0-G-03-03778
1831,RGI2000-v7.0-G-03-03779
1832,RGI2000-v7.0-G-03-03780
1833,RGI2000-v7.0-G-03-03781
1834,RGI2000-v7.0-G-03-03782
1835,RGI2000-v7.0-G-03-03783
1836,RGI2000-v7.0-G-03-03784
1837,RGI2000-v7.0-G-03-03785
1838,RGI2000-v7.0-G-03-03786
1839,RGI2000-v7.0-G-03-03787
1840,RGI2000-v7.0-G-03-03788
1841,RGI2000-v7.0-G-03-03789
1842,RGI2000-v7.0-G-03-03791
1843,RGI2000-v7.0-G-03-03792
1844,RGI2000-v7.0-G-03-03794
1845,RGI2000-v7.0-G-03-03795
1846,RGI2000-v7.0-G-03-03796
1847,RGI2000-v7.0-G-03-03797
1848,RGI2000-v7.0-G-03-03798
1849,RGI2000-v7.0-G-03-03799
1850,RGI2000-v7.0-G-03-03800
1851,RGI2000-v7.0-G-03-03806
1852,RGI2000-v7.0-G-03-03807
1853,RGI2000-v7.0-G-03-03809
1854,RGI2000-v7.0-G-03-03814
1855,RGI2000-v7.0-G-03-03820
1856,RGI2000-v7.0-G-03-03822
1857,RGI2000-v7.0-G-03-03823
1858,RGI2000-v7.0-G-03-03824
1859,RGI2000-v7.0-G-03-03825
1860,RGI2000-v7.0-G-03-03826
1861,RGI2000-v7.0-G-03-03830
1862,RGI2000-v7.0-G-03-03832
1863,RGI2000-v7.0-G-03-03833
1864,RGI2000-v7.0-G-03-03834
1865,RGI2000-v7.0-G-03-03836
1866,RGI2000-v7.0-G-03-03838
1867,RGI2000-v7.0-G-03-03840
1868,RGI2000-v7.0-G-03-03843
1869,RGI2000-v7.0-G-03-03845
1870,RGI2000-v7.0-G-03-03846
1871,RGI2000-v7.0-G-03-03847
1872,RGI2000-v7.0-G-03-03848
1873,RGI2000-v7.0-G-03-03849
1874,RGI2000-v7.0-G-03-03850
1875,RGI2000-v7.0-G-03-03851
1876,RGI2000-v7.0-G-03-03852
1877,RGI2000-v7.0-G-03-03853
1878,RGI2000-v7.0-G-03-03854
1879,RGI2000-v7.0-G-03-03855
1880,RGI2000-v7.0-G-03-03856
1881,RGI2000-v7.0-G-03-03857
1882,RGI2000-v7.0-G-03-03858
1883,RGI2000-v7.0-G-03-03859
1884,RGI2000-v7.0-G-03-03860
1885,RGI2000-v7.0-G-03-03861
1886,RGI2000-v7.0-G-03-03862
1887,RGI2000-v7.0-G-03-03865
1888,RGI2000-v7.0-G-03-03866
1889,RGI2000-v7.0-G-03-03868
1890,RGI2000-v7.0-G-03-03869
1891,RGI2000-v7.0-G-03-03870
1892,RGI2000-v7.0-G-03-03874
1893,RGI2000-v7.0-G-03-03876
1894,RGI2000-v7.0-G-03-03877
1895,RGI2000-v7.0-G-03-03878
1896,RGI2000-v7.0-G-03-03880
1897,RGI2000-v7.0-G-03-03881
1898,RGI2000-v7.0-G-03-03882
1899,RGI2000-v7.0-G-03-03883
1900,RGI2000-v7.0-G-03-03885
1901,RGI2000-v7.0-G-03-03886
1902,RGI2000-v7.0-G-03-03887
1903,RGI2000-v7.0-G-03-03888
1904,RGI2000-v7.0-G-03-03889
1905,RGI2000-v7.0-G-03-03890
1906,RGI2000-v7.0-G-03-03893
1907,RGI2000-v7.0-G-03-03894
1908,RGI2000-v7.0-G-03-03896
1909,RGI2000-v7.0-G-03-03897
1910,RGI2000-v7.0-G-03-03899
1911,RGI2000-v7.0-G-03-03900
1912,RGI2000-v7.0-G-03-03901
1913,RGI2000-v7.0-G-03-03902
1914,RGI2000-v7.0-G-03-03903
1915,RGI2000-v7.0-G-03-03904
1916,RGI2000-v7.0-G-03-03906
1917,RGI2000-v7.0-G-03-03910
1918,RGI2000-v7.0-G-03-03911
1919,RGI2000-v7.0-G-03-03912
1920,RGI2000-v7.0-G-03-03916
1921,RGI2000-v7.0-G-03-03918
1922,RGI2000-v7.0-G-03-03920
1923,RGI2000-v7.0-G-03-03927
1924,RGI2000-v7.0-G-03-03929
1925,RGI2000-v7.0-G-03-03931
1926,RGI2000-v7.0-G-03-03932
1927,RGI2000-v7.0-G-03-03933
1928,RGI2000-v7.0-G-03-03934
1929,RGI2000-v7.0-G-03-03935
1930,RGI2000-v7.0-G-03-03938
1931,RGI2000-v7.0-G-03-03939
1932,RGI2000-v7.0-G-03-03942
1933,RGI2000-v7.0-G-03-03943
1934,RGI2000-v7.0-G-03-03944
1935,RGI2000-v7.0-G-03-03945
1936,RGI2000-v7.0-G-03-03946
1937,RGI2000-v7.0-G-03-03947
1938,RGI2000-v7.0-G-03-03948
1939,RGI2000-v7.0-G-03-03949
1940,RGI2000-v7.0-G-03-03950
1941,RGI2000-v7.0-G-03-03951
1942,RGI2000-v7.0-G-03-03952
1943,RGI2000-v7.0-G-03-03953
1944,RGI2000-v7.0-G-03-03954
1945,RGI2000-v7.0-G-03-03955
1946,RGI2000-v7.0-G-03-03956
1947,RGI2000-v7.0-G-03-03957
1948,RGI2000-v7.0-G-03-03958
1949,RGI2000-v7.0-G-03-03959
1950,RGI2000-v7.0-G-03-03960
1951,RGI2000-v7.0-G-03-03961
1952,RGI2000-v7.0-G-03-03963
1953,RGI2000-v7.0-G-03-03964
1954,RGI2000-v7.0-G-03-03965
1955,RGI2000-v7.0-G-03-03966
1956,RGI2000-v7.0-G-03-03967
1957,RGI2000-v7.0-G-03-03968
1958,RGI2000-v7.0-G-03-03969
1959,RGI2000-v7.0-G-03-03970
1960,RGI2000-v7.0-G-03-03971
1961,RGI2000-v7.0-G-03-03972
1962,RGI2000-v7.0-G-03-03973
1963,RGI2000-v7.0-G-03-03974
1964,RGI2000-v7.0-G-03-03976
1965,RGI2000-v7.0-G-03-03977
1966,RGI2000-v7.0-G-03-03978
1967,RGI2000-v7.0-G-03-03980
1968,RGI2000-v7.0-G-03-03985
1969,RGI2000-v7.0-G-03-03986
1970,RGI2000-v7.0-G-03-03988
1971,RGI2000-v7.0-G-03-03992
1972,RGI2000-v7.0-G-03-03994
1973,RGI2000-v7.0-G-03-03996
1974,RGI2000-v7.0-G-03-03997
1975,RGI2000-v7.0-G-03-03999
1976,RGI2000-v7.0-G-03-04002
1977,RGI2000-v7.0-G-03-04004
1978,RGI2000-v7.0-G-03-04005
1979,RGI2000-v7.0-G-03-04010
1980,RGI2000-v7.0-G-03-04011
1981,RGI2000-v7.0-G-03-04012
1982,RGI2000-v7.0-G-03-04015
1983,RGI2000-v7.0-G-03-04016
1984,RGI2000-v7.0-G-03-04018
1985,RGI2000-v7.0-G-03-04024
1986,RGI2000-v7.0-G-03-04026
1987,RGI2000-v7.0-G-03-04029
1988,RGI2000-v7.0-G-03-04031
1989,RGI2000-v7.0-G-03-04032
1990,RGI2000-v7.0-G-03-04033
1991,RGI2000-v7.0-G-03-04034
1992,RGI2000-v7.0-G-03-04037
1993,RGI2000-v7.0-G-03-04041
1994,RGI2000-v7.0-G-03-04042
1995,RGI2000-v7.0-G-03-04044
1996,RGI2000-v7.0-G-03-04046
1997,RGI2000-v7.0-G-03-04047
1998,RGI2000-v7.0-G-03-04051
1999,RGI2000-v7.0-G-03-04052
2000,RGI2000-v7.0-G-03-04053
2001,RGI2000-v7.0-G-03-04054
2002,RGI2000-v7.0-G-03-04055
2003,RGI2000-v7.0-G-03-04056
2004,RGI2000-v7.0-G-03-04057
2005,RGI2000-v7.0-G-03-04058
2006,RGI2000-v7.0-G-03-04059
2007,RGI2000-v7.0-G-03-04060
2008,RGI2000-v7.0-G-03-04061
2009,RGI2000-v7.0-G-03-04062
2010,RGI2000-v7.0-G-03-04063
2011,RGI2000-v7.0-G-03-04065
2012,RGI2000-v7.0-G-03-04069
2013,RGI2000-v7.0-G-03-04070
2014,RGI2000-v7.0-G-03-04072
2015,RGI2000-v7.0-G-03-04077
2016,RGI2000-v7.0-G-03-04079
2017,RGI2000-v7.0-G-03-04088
2018,RGI2000-v7.0-G-03-04090
2019,RGI2000-v7.0-G-03-04091
2020,RGI2000-v7.0-G-03-04092
2021,RGI2000-v7.0-G-03-04093
2022,RGI2000-v7.0-G-03-04098
2023,RGI2000-v7.0-G-03-04099
2024,RGI2000-v7.0-G-03-04100
2025,RGI2000-v7.0-G-03-04101
2026,RGI2000-v7.0-G-03-04104
2027,RGI2000-v7.0-G-03-04105
2028,RGI2000-v7.0-G-03-04106
2029,RGI2000-v7.0-G-03-04107
2030,RGI2000-v7.0-G-03-04108
2031,RGI2000-v7.0-G-03-04109
2032,RGI2000-v7.0-G-03-04112
2033,RGI2000-v7.0-G-03-04113
2034,RGI2000-v7.0-G-03-04114
2035,RGI2000-v7.0-G-03-04115
2036,RGI2000-v7.0-G-03-04120
2037,RGI2000-v7.0-G-03-04121
2038,RGI2000-v7.0-G-03-04122
2039,RGI2000-v7.0-G-03-04124
2040,RGI2000-v7.0-G-03-04125
2041,RGI2000-v7.0-G-03-04126
2042,RGI2000-v7.0-G-03-04127
2043,RGI2000-v7.0-G-03-04131
2044,RGI2000-v7.0-G-03-04132
